"gene","healthy_none","healthy_cd3","healthy_cd3_46","healthy_none_1","healthy_cd3_1","healthy_cd3_46_1","arg1_def_none","arg1_def_cd3","arg1_def_cd3_46","arg1_def_none_1","arg1_def_cd3_1","arg1_def_cd3_46_1"
"QPCT",5.08630180385251,5.48224700854949,5.57925576523048,5.24312602353094,5.20681754134167,5.55864019780203,5.4502157901796,5.53417128578421,5.19988771325025,5.06867540987829,5.42586831861571,5.40802028597627
"C7orf20",6.7041049719501,7.05850719878912,7.56074877093558,5.98576282294952,6.52636947747101,6.70180096770017,6.65784758571954,5.91586757443439,5.81294054157616,5.21560295549162,6.13260329842457,6.09748822747943
"MGC42630",4.77799540370254,4.76041985815187,4.90011115187812,5.80139719421135,5.04347528846457,4.99177676170123,4.85327449506774,4.75114287096991,5.19507349802902,4.76565079002685,4.98789443906199,5.50980544002111
"MAPK8IP2",8.22671360389499,8.06815698215991,7.20140897340425,6.74040617476573,7.2445592103248,6.94368272947866,6.26553220446208,6.46503448946845,6.82933165929495,6.1009752983576,6.29717941759103,6.34204283738126
"CCDC74B",5.8943036907013,5.03894023644755,5.24450800378121,5.45919837116857,4.98581805160803,5.40882689300885,5.22691430518591,5.4713868966437,5.18732485387102,5.22768913096396,5.61660973262002,4.97016635985179
"",6.22073010715954,5.34113919918219,5.35019469613671,4.94838833520204,5.09883809197508,5.06398079176756,5.40048043751092,4.73888926257037,4.87732652220954,4.89350250180347,4.69409184767018,5.01865900458057
"",5.80378358066763,6.54687125263623,6.59110219605827,7.58584017763866,7.30911619148127,7.2308994672075,7.25893230260428,7.46219468419229,7.67107519633749,7.34476467708176,7.3576132306642,7.38154015663355
"MEF2B",5.76678535876625,5.1590705132494,5.90771638352026,5.33004030128628,5.34219176179309,5.11730790702506,5.28032577255655,4.77373234192295,5.31910026173882,4.99013894097522,4.89915793418967,5.11483355920103
"MMP17",7.0110687536181,7.17657293139351,6.76393531889535,5.89474400481072,7.08686924834467,6.92739653515341,5.7336942510563,5.66666793538553,5.71804721714447,5.59720584610732,5.03285797484638,5.89249282763259
"LOC648763",4.9010079297869,5.51235327138838,4.84802373657637,5.08611237515071,4.92975846799685,5.07735007598686,5.171015122617,5.41121719592614,5.29946763918352,5.00973750640771,4.98697970402042,4.86898848702028
"PECAM1",5.71240751365099,6.0695585115129,5.25593027723087,5.17377477779005,5.29840055638941,5.17312566337811,6.45844635668551,5.71701546801104,5.19844998255958,6.94720470867737,6.50896703226178,5.68462210744196
"PDHA1",8.66601551808082,8.93060080482373,9.2069858557388,9.22831385047578,9.18610615814426,8.9270332714886,8.79244991307311,9.0388121736371,8.9251221276054,8.64072413878318,8.65726885040739,9.00240373964315
"SULT1A1",5.26179462783105,4.90935675459976,5.15874956252686,5.20372963120727,4.94002724596062,5.02268365343503,5.47333463954353,5.06179712290176,5.24528056660529,5.28884787005228,5.15570599898856,5.11628850774645
"CASP3",5.14978644572106,5.6552743895008,6.27622562272341,6.38544562713258,6.1848233251646,6.59602564188747,6.39762959075117,6.63413175380618,6.65784758571954,5.75930566611523,6.33708269404181,6.31737844951498
"HIBADH",4.98310390555366,5.43255641842422,5.18778292166907,7.48199913157714,6.85586263310717,6.36764619473924,7.13549033483229,7.31589684261686,6.51668066394025,7.34767850126286,7.24585868703989,7.0246389507179
"GABARAPL1",5.40242805640685,4.76412631205412,5.429945556917,5.90372132053365,5.25690004467153,5.43422420670212,5.26900915303845,5.28167615289551,4.92803207052258,4.92712733503803,5.18396085815914,5.14325508302052
"DDX46",4.62635887833642,4.58015285361139,5.00859265798438,4.89197043080059,4.99451431641567,4.89331756245927,4.96651392326415,5.85891868938102,4.88430326723276,5.21161888997309,5.06254758747544,4.89522996885581
"LOC100129002",6.04454186704458,5.50691723300167,5.85476746838075,5.47346680770367,5.42015364032041,5.56524316986439,5.10296453483554,5.74136438475374,5.25217938886675,5.05121157687083,4.96950088016758,5.22385323124147
"TFRC",4.95335112149788,5.32333537896881,5.58423983209315,5.39499846966278,5.68160858650136,5.64548635593638,5.39967424108084,5.78544493862461,6.15710441720821,5.47521622597364,5.6762188007487,5.75854244787364
"AGPAT4",6.07486049226528,5.84328056826422,6.17263248663346,6.79840269451544,6.8415507015917,6.10215380702275,7.2837300597884,7.46875043883854,6.68829792804078,7.62731956019944,7.28120121981869,7.06012576161841
"SLA2",11.4829357365788,11.4611585099741,11.2940203336322,10.8864782633109,11.4377590874687,11.2849787559647,11.1900844412558,11.0544516174749,10.9530538415038,11.2223208378737,11.1862948671452,11.0872672398227
"DARS",7.35247681457709,7.07549440156826,8.1123145838432,7.63497255936894,7.92044804814538,8.21356480922672,7.90350171698383,8.47554386881522,8.5085878854429,7.97921160511429,8.08006927119512,8.15540921840905
"LOC402175",4.76357946505012,4.86623989069883,5.22495815842846,4.98952124998679,5.29693455018109,5.20822089718625,5.19648869760327,5.60876707374812,5.85129844376853,5.76842442210598,5.78520157454072,5.61607460223787
"ENTPD6",5.51194852710964,4.77798341371269,4.92615758106421,5.0652662056921,5.5147433233056,5.26948735597167,6.01643583506406,5.9809418240138,5.80629887059596,5.36334139841706,5.55393399529179,5.18571988358068
"CD68",11.5196148986782,11.7040454330115,11.5799180973481,10.6822261730965,10.9530538415038,10.721805560621,10.8267869501247,10.6868091500804,10.9224052644665,11.3379609945132,11.20263163975,11.3585204982412
"CD68",8.82917878711258,8.43224628193482,7.94078555178961,7.97093380674766,8.51656098528948,8.28300064820374,7.60823925815178,6.14113579404957,6.37996829511135,6.47353383938589,6.57507170470235,6.62058940867627
"LOC100134634",6.54280411351535,6.53802172721825,5.64534844171774,5.37208178326427,5.37260838153972,5.64571552527635,5.35837719379382,5.61134218923639,5.28575040133764,5.41569797546819,5.49448024935014,5.13141512728417
"WDR77",4.78087717771987,5.14031043859551,4.94501082042692,5.02023283336862,5.32791806508985,6.1089210799387,5.71596606861202,6.14835075773417,6.66688829567749,5.57150217656751,6.18573291341289,6.49715127154684
"CASP8",8.86786293693623,9.5291012331557,8.43547855048237,8.23760840276178,8.13503534357434,7.91374268841476,7.38937421563621,7.58584017763866,7.78419596258771,7.49025416703027,6.98018359928389,8.07874957593129
"KCNRG",5.06318573904516,6.525296555227,5.88539277881608,5.45110481597603,5.8365348815737,5.65276107138194,5.5871134714521,5.59329554104239,5.3486685515203,6.19801864928554,5.43451778047984,5.4440357381844
"LOC339782",5.16623008726994,5.33014246314107,5.38246008309117,5.02081057812581,5.48074519120008,5.0774737898137,5.43458752946482,4.98353416583883,5.26746843863413,5.0520768294527,4.95382653673967,5.09315478220053
"LOC389641",4.73070563195783,4.71811884212417,4.78624637104232,4.74363534780646,5.01646306066475,5.14010755997133,5.04931464823581,5.15438303983754,5.38629975358273,5.10481213146082,5.23345149020724,5.44929045987738
"LOC653800",5.70358570469224,6.68381911138548,6.14600057783143,5.85494372413269,5.10331559744196,5.32934938193848,5.0439720533695,5.40604518606894,5.40841211355288,5.24001801660026,5.29918719316149,5.51895444481043
"TCERG1",7.09113461972588,6.89669484204698,6.99148129078033,6.64521376281266,6.97086714258672,6.96445060796251,6.45001616958225,6.60828797493121,6.70116463803206,6.6482625200397,6.77212899691546,7.06958451214633
"TCERG1",4.83254296375326,4.80211396911856,4.97140599356166,4.76676355151176,4.82604416831306,4.96319718337638,4.92676060026901,4.92627592851125,5.33264523300925,4.78458692650771,4.93462239935342,5.1841468408273
"TCERG1",5.89058159461156,8.02927580880619,6.40930858352454,6.70359473906193,6.93704280833709,7.09992262773164,6.19141188502095,6.51755159949747,6.81351286896566,6.48644030389229,6.86857037342241,6.78598776717256
"SNORD97",5.84529387174507,6.5944161949729,5.67990961333535,5.4517899430217,5.66892699323092,5.42015364032041,5.68692336688747,6.24034147426308,6.01979759192032,5.65018956245269,5.7287859660026,5.38026513713869
"SOCS3",8.70470543666245,7.37790327696692,8.52352743914507,7.32009717437418,7.75766452342411,7.7627618680861,7.60108495632164,7.14434572776583,7.07652394330796,6.3412544179515,6.67445823877894,6.78883217025418
"SMG7",6.62954136937275,6.9874725364544,7.50715965624857,7.9555770655075,7.74312884047144,7.85269764152902,7.63321887845246,7.70865130084984,7.60207832169739,7.88146142380812,7.95316335648685,7.93799005907603
"SMG7",5.73205048377911,5.77207520516541,6.50149872053028,5.97815172337929,5.66492985506209,5.49096631671162,6.00589613366179,5.91286096782838,5.882881426193,5.83105493515513,6.00166561783747,6.75348831411313
"",6.9809299208984,7.50990227537956,6.53317513336836,6.18629400175587,6.52783071948296,6.49959559048902,5.97540148968246,6.01710198905582,6.12867136707218,5.40938882000813,5.35246895483532,6.02433666821395
"ACSM3",4.86672720653989,4.859893716175,5.77409404373984,4.80802877422376,4.73956267548162,4.8382739373718,5.02616462298712,4.94701097920838,4.8252787801752,5.22308137242896,4.86058447082616,4.78603196375938
"DYNC1LI2",7.38000921722024,7.48666234300387,7.43006857391932,7.64432277002311,7.53539486589784,7.51397082689117,7.83973329631849,7.69604193951254,7.723848537189,7.7703445215353,8.01253968450098,7.52335166492876
"HINFP",7.84237017573256,8.43162482444634,7.30862661605482,7.14671788032181,6.93049740443509,6.66104492475638,6.78344038732973,6.76148861839365,6.6628306396024,6.94797651892643,7.10496189660513,6.95176806193901
"LOC646785",8.08240715849114,6.88654456389221,8.02497360388715,8.79366698840073,8.61655611594513,8.69711433888734,9.37805937232185,9.44847063051699,9.35658513242375,8.97841726109663,9.55662757831801,9.12681364476467
"LOC646785",9.50644973143569,9.51175364874476,9.94132059902583,9.87762046067925,9.54609261752437,9.2243093309977,9.54609261752437,9.59169370987013,9.51364016038879,9.72095243126517,9.90194371474259,9.65172270880049
"NUP188",4.92140595716457,4.84121038990961,4.86291291234171,4.79174300131745,5.34155384144088,6.08166737556855,5.09639303746003,5.66865629289669,6.04738903467385,5.70226866717506,5.65439008970967,5.91351902923741
"",9.46376807353132,8.24242799778651,8.32172288168142,7.16063204315577,7.99080873006127,7.34345598903758,7.15900290530404,6.99707043637281,7.33874909212561,6.59073698621404,7.64311643878287,6.90898401199041
"SNORD49A",5.25167281953366,5.65672667269872,6.05746476776494,4.96774718399433,5.1316929811863,5.24042457414612,4.98595221499113,5.3395075413302,5.22105835806753,4.78821174452758,4.84852410703352,5.30426353451111
"DACT3",4.76078209834931,4.64281664290677,4.76043744693631,5.20681754134167,4.948739089537,5.15301113934281,4.66092957916737,4.83090556781943,4.93383861044919,4.77500751763589,5.72822424905195,5.57438785995511
"",4.83590737283261,4.80807075789781,4.8189949661082,5.01584169336079,4.81000453581863,4.88984162397975,4.79961570135794,4.87889314901997,4.85492735040284,5.08253006821796,5.05436746201421,4.7878814722486
"RPS6KL1",6.28662809781139,6.4288930411498,6.0169620969536,5.81294054157616,6.01472923391167,5.58632905228288,5.655613278552,6.08633177171927,5.74056168180396,6.06156275181354,5.55364609394107,5.7111878683276
"TMEM88",4.90886230925202,6.81823432548039,5.94897606115724,4.78893850600329,5.02660226035104,5.37544067135178,4.84759589040019,5.13336695254432,5.0451668511111,5.06166965950119,4.80938274447203,5.19343267626068
"LOC643012",5.63274995099658,5.02268365343503,5.19896075734371,5.08581066830412,5.40264990381165,5.04984660834226,5.13573679255156,4.93300093258455,5.14984821888741,5.07670769863168,4.81961810269119,5.13804280334758
"MICAL1",5.18107762997464,4.7159737539504,6.21720642188459,4.9709514851487,5.20655170261755,6.14675275004185,6.27659965930223,6.11534508028651,7.02730467117968,6.02064352998888,6.23208481845909,5.86433994397257
"IMPACT",9.67659915578858,10.0259107044932,9.81704466817118,8.63457683562706,9.04005169590085,8.78149154808378,8.79825636036409,8.48473996733967,8.65071088425947,8.93190363365766,8.85398768986073,8.90876849329603
"ANKRD5",6.61607400178303,6.54953437880415,6.62737275116985,5.84690755491026,6.33284255531151,6.12821460001375,6.42836029714524,6.52572958555311,6.05653912365323,7.08404227020984,6.96994912650824,6.77180191105856
"PRMT3",5.52607746292832,4.8492159127814,5.05073792643874,5.02221306307019,5.36253683084057,4.94400294891365,4.83396441857479,4.93320512757602,5.30540205928644,4.91365440974621,5.03390082075344,5.09099986197045
"BTBD3",8.71431464947149,7.8707803425511,7.28792805336302,7.12227509048619,6.15400316330035,7.70421331002282,6.70511216586751,6.59288742802954,6.03427010152852,6.07709818554195,5.9821730788308,6.94262098857837
"PDLIM5",5.00623541499735,7.33833065914859,5.68279742117063,5.58689859257637,5.56903830478513,5.53096148301411,5.67376904737545,5.28633272764358,5.87791916771913,6.40325751284846,5.42027118652291,6.24826185901334
"RAB27A",7.5649956750241,7.75389921693573,7.04369675339351,7.00380001776624,7.82283728278936,7.36608894064724,7.69036927810712,7.53297779584463,7.63001351988344,7.82655121210359,7.62066520857019,7.55805040907102
"ALOX5AP",5.68413952070711,5.53241375636772,6.80480236958354,5.51221389837143,6.36740980164968,6.21443022231306,6.01463268547756,5.47394836957638,6.23512062972754,6.43261243765442,5.77863996387778,6.23935502276852
"SCARNA10",9.73837553233718,9.66696792623264,9.75934964635933,7.82945806293588,6.96072630386324,6.53978160531862,6.22308954748576,6.0372274449411,5.98242289322303,5.88796804508372,5.87977334378871,6.92181561234703
"LOC647993",5.90840363134964,6.12588887200327,5.41362082173767,5.38832110334928,5.50852593206453,5.4083148642199,5.72822424905195,5.24862159130579,5.0586427314067,5.05202041903037,4.96646343512596,4.70860145283387
"RDBP",5.05565633574768,6.59238429567695,7.34406490716456,5.7513885782987,6.21256653665683,6.08874829517102,5.33165183664198,5.58947316496691,7.10496189660513,6.13187526864109,6.121753601693,7.03615551308423
"TRAK2",5.36210136848918,4.93494397762843,5.07171557526707,7.23917875965867,7.58620269729378,7.40127061277518,7.4762077524721,7.19119961648492,6.9314321745183,7.46015463340505,7.60585306120887,7.21508541739098
"QDPR",4.85137586146704,5.55589488820842,4.96471385789441,5.29308285815076,5.36445719436536,5.43527271151894,5.27938896131471,5.58644364343876,5.38870271161018,6.01379569823984,6.09476832687428,5.86723758620667
"LOC641518",6.28021304426777,6.88303225056384,6.65012873303538,6.59707427188884,6.98178772026551,6.65520342364006,6.82598423067788,7.25733098238744,7.18683859028307,7.43540090440182,7.21548048893038,6.68440367326886
"EPSTI1",5.47471070597084,7.44195455178272,6.6812655732559,7.13329088491422,7.26277556303093,7.14273533453092,6.74538780289849,6.46118991250299,6.57775640676136,6.72204220750182,6.27338344685782,5.36253683084057
"PTPN1",5.48917518404398,6.26574478629432,6.3477504773834,6.81823432548039,6.9640949377101,6.77869802165164,6.12326311965487,6.73341336863333,6.51496624969445,6.37795489040091,6.06254677814728,6.50625168707071
"",7.06224794465385,6.90177592199491,6.00034448691134,6.21443022231306,4.89987440555733,4.93315368970227,4.73448423090003,4.70222251829825,4.84879953127039,5.04444375560017,4.86499994500795,4.80399108300954
"GNAI1",4.86904181092413,4.76396094445602,6.61776346186511,5.32088054028899,5.22909634603298,5.28691605847444,5.11010009449767,5.09674189816472,6.08593181171654,4.95506236326876,5.4334520726611,7.01301350762516
"C6orf130",6.80030393965113,5.62469825634077,6.95286812783599,8.28502357176748,8.0981412969958,7.45678744659267,8.42663028182936,8.23295033147199,7.89412899765729,8.36623458970575,8.29389385363732,7.7852921008898
"INSC",6.13768117455605,5.54558151830248,5.15815113182804,5.41221206728707,5.77514511082228,5.73996578815412,5.72982945966087,6.24754052685289,5.20704924970069,5.09058854346101,5.2955911091027,5.34827368283171
"LOC728484",9.58028064325983,9.65015970211868,9.78433135446816,10.3908639833795,9.82159833118588,9.71961247529759,9.93190848671382,9.99703119969747,9.88796700007224,9.90380642691242,9.92989087437835,9.89780713508726
"PHF15",5.70101825159086,5.07896687515921,5.03597515417311,6.52151656861461,6.2224140551272,6.27100092220204,6.94881691791616,6.94413636054271,6.14301104948776,6.93504503995156,6.72760999511885,6.1848233251646
"LOC644237",5.02881786002206,4.82448007498429,5.76257012928687,4.99811130767697,5.41851857668626,5.63738156282721,5.07258622758802,5.33697068113913,5.34666120631806,5.37873078474388,5.17041359538693,5.75313809697181
"PRIM2",12.3575437046605,12.2536884457224,12.0677431634253,12.0124428124865,12.5131552646948,12.3846403981751,12.3488315229806,12.4255117167954,12.1262500470892,12.3814419988848,12.3164192939943,12.3542508169934
"LOC728554",6.00970984886559,7.17399139272661,6.16749930328985,7.83324962539661,7.76639864457875,7.82441034009383,7.75441593580826,7.63987423662128,7.19879616222949,7.86131669148403,7.66191817775175,7.53703233139243
"C17orf46",5.46832882006641,6.76733843352623,5.614130952209,5.13311172008799,5.17215703281449,5.22131161663869,5.05014515120177,5.2023813747286,5.39972480764722,5.23956692639796,5.03749092668679,5.00039706482149
